Date,AAPL,AMZN,BA,BAC,JNJ,MSFT,PFE,WMT,XOM
2012-02-08,14.326231002807617,9.27400016784668,62.1091423034668,6.423216342926025,44.34346389770508,24.096450805664062,11.792872428894043,15.545675277709961,50.306949615478516
2012-02-09,14.821821212768555,9.24899959564209,62.47129440307617,6.462718486785889,44.1055793762207,24.182903289794922,11.865843772888184,15.63144302368164,50.04751968383789
2012-02-10,14.829337120056152,9.277000427246094,61.68938064575195,6.375813007354736,43.90846252441406,23.970706939697266,11.815327644348145,15.616302490234375,49.41072463989258
2012-02-13,15.105234146118164,9.579500198364258,61.607059478759766,6.518024921417236,43.96284866333008,24.033573150634766,11.955648422241211,15.588552474975586,49.77629852294922
2012-02-14,15.311402320861816,9.5649995803833,62.19144058227539,6.3047075271606445,43.91526794433594,23.930740356445312,11.972490310668945,15.697036743164062,49.923702239990234
2012-02-15,14.957064628601074,9.22350025177002,61.903358459472656,6.146695137023926,43.942447662353516,23.77251625061035,11.849000930786133,15.580984115600586,49.59940719604492
2012-02-16,15.093510627746582,8.996500015258789,61.95274353027344,6.3916144371032715,44.125953674316406,24.75347900390625,11.972490310668945,15.651629447937012,50.360015869140625
2012-02-17,15.090812683105469,9.125,62.01858901977539,6.336309432983398,44.173545837402344,24.721837997436523,11.893906593322754,15.762625694274902,50.48384094238281
2012-02-21,15.473400115966797,9.11299991607666,62.323123931884766,6.407415390014648,44.2075309753418,24.872140884399414,11.910747528076172,15.154626846313477,51.043983459472656
2012-02-22,15.41899585723877,9.029000282287598,62.602970123291016,6.281005859375,44.18033218383789,24.737651824951172,11.989330291748047,14.783775329589844,51.25035095214844
2012-02-23,15.519685745239258,8.944499969482422,62.430137634277344,6.336309432983398,44.24831008911133,24.816762924194336,11.804102897644043,14.768631935119629,51.309322357177734
2012-02-24,15.700604438781738,8.956500053405762,62.602970123291016,6.225700855255127,44.20029830932617,24.903789520263672,11.888293266296387,14.831705093383789,51.49801254272461
2012-02-27,15.801288604736328,8.92650032043457,61.903358459472656,6.352110862731934,44.193450927734375,24.800945281982422,11.933198928833008,14.748458862304688,51.433170318603516
2012-02-28,16.0913143157959,9.1899995803833,61.862205505371094,6.415314674377441,44.69401168823242,25.21231460571289,11.910747528076172,14.867023468017578,51.38007354736328
2012-02-29,16.30259132385254,8.98449993133545,61.68938064575195,6.304570198059082,44.62545394897461,25.10947036743164,11.860228538513184,14.90487289428711,51.00270080566406
2012-03-01,16.36359977722168,9.001999855041504,61.79636001586914,6.423227310180664,44.45402145385742,25.544578552246094,12.062297821044922,14.839271545410156,51.19729232788086
2012-03-02,16.38494110107422,8.96500015258789,61.64822006225586,6.431136608123779,44.41287612915039,25.378454208374023,12.017395973205566,14.887208938598633,50.90248489379883
2012-03-05,16.023691177368164,9.012999534606934,61.014442443847656,6.304570198059082,44.50888442993164,25.156944274902344,12.067910194396973,14.985603332519531,51.303436279296875
2012-03-06,15.93652629852295,9.054499626159668,59.72222137451172,6.098901271820068,44.124881744384766,24.96707534790039,11.938812255859375,14.877115249633789,50.625362396240234
2012-03-07,15.949451446533203,9.18850040435791,60.51238250732422,6.344122886657715,44.090599060058594,25.188581466674805,11.994941711425781,15.101654052734375,50.60767364501953
2012-03-08,16.289072036743164,9.381999969482422,61.0473747253418,6.375763416290283,44.46773910522461,25.32307243347168,12.045455932617188,15.179872512817383,50.018028259277344
2012-03-09,16.384647369384766,9.215999603271484,60.323062896728516,6.367853164672852,44.39231491088867,25.307249069213867,12.056683540344238,15.258600234985352,49.70553970336914
2012-03-12,16.58990478515625,9.169500350952148,60.57820510864258,6.320389747619629,44.63916778564453,25.3468074798584,12.090361595153809,15.410987854003906,50.442543029785156
2012-03-13,17.073787689208984,9.229499816894531,61.16259002685547,6.715911388397217,44.796878814697266,25.845199584960938,12.354175567626953,15.492254257202148,51.21498107910156
2012-03-14,17.71935272216797,9.11299991607666,61.91982650756836,6.992774963378906,44.62545394897461,25.924312591552734,12.309267044067383,15.512572288513184,50.71971130371094
2012-03-15,17.598526000976562,9.221500396728516,62.084442138671875,7.309189796447754,44.61858367919922,25.987585067749023,12.298041343688965,15.550666809082031,50.7609748840332
2012-03-16,17.59882926940918,9.2524995803833,61.8951301574707,7.75216817855835,44.65287399291992,25.789817810058594,12.314882278442383,15.451621055603027,50.96733093261719
